name,description,latitude,longitude
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">8438 W MONTEREY WY, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.484549,-112.241094
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">1602 W MICHELLE DR, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.649638,-112.094139
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">1440 E SOUTH FORK DR, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.30556,-112.050746
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">15802 N 71ST ST, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.632166,-111.927835
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">8410 W PIONEER ST, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.418272,-112.240559
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">4821 N 85TH AVE, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.507602,-112.242484
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">11040 N 28TH DR, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.589903,-112.119883
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">6012 W MULBERRY DR, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.486961,-112.188739
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">4257 W ROSE LN, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.527565,-112.150509
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">3722 N 12TH PL, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.490869,-112.055253
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">3823 W LAWRENCE RD, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.535595,-112.141188
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">4030 W SADDLEHORN RD, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.71659,-112.148215
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">326 W ELLIS ST, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.379492,-112.077881
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">3933 W POLLACK ST, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.37982,-112.143304
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">7602 W WOLF ST, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.50597,-112.223713
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">2931 N 21ST AVE, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.481183,-112.104797
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">4701 N 35TH AVE, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.505108,-112.134181
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">4545 N 67TH AVE, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.502815,-112.203165
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">4635 N 78TH AVE, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.5046,-112.227024
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">3771 E CAPTAIN DREYFUS AVE, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.60505,-112.010152
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">2533 W DIANA AVE, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.563199,-112.112953
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">2730 E VIRGINIA AVE, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.476707,-112.023051
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">3003 W CELICA CIR, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.642761,-112.124045
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">2607 N 34TH DR, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.477083,-112.133452
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">2914 N 50TH DR, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.481294,-112.168131
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">2024 N 52ND DR, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.470479,-112.173057
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">4311 S 59TH DR, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.409188,-112.187151
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">2734 W KEIM DR, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.526921,-112.118054
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">1130 E PONTIAC DR, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.67002,-112.057827
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">3107 N 44TH LN, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.485105,-112.155559
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">8520 W PALM LN, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.469154,-112.242846
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">6311 W VERDE LN, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.481989,-112.195542
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">1221 W DARREL RD, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.384189,-112.087795
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">8144 W OSBORN RD, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.487117,-112.234971
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">8422 W PAYSON RD, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.422046,-112.240883
,"<div style=""width:450px; padding-top:0""><p id=""attribution"">Posted by Reophx</p><div id=""post_sub_icons""></div><p style=""color:#666; font-size:.85em"">2129 W UTOPIA RD, PHOENIX</p><p></p><div id=""footer"" style=""""><a title=""Built for Community Mapping"" href=""http://www.platial.com""><img src=""http://media.geocommons.com/platial/images/logotype_small.jpg"" /></a></div></div>",33.661967,-112.105353
